CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,PassengerGroupID,PassengerNumberID,GroupSize,CabinDeck,CabinNum,CabinSide,CabinSize,CabinNumSize,TotalSpent,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55Cancrie,Destination_PSOJ318522,Destination_TRAPPIST1e
0,70.0,0,130.0,0.0,1247.0,0.0,3.0,354,1,1,6.0,79,2,1,11,1380.0,1.0,0.0,0.0,0.0,1.0,0.0
0,20.0,0,0.0,1704.0,3.0,0.0,0.0,362,1,1,6.0,80,2,1,6,1707.0,1.0,0.0,0.0,0.0,0.0,1.0
0,31.0,0,273.0,722.0,1.0,0.0,0.0,363,1,3,5.0,22,3,3,8,996.0,1.0,0.0,0.0,0.0,0.0,1.0
0,8.0,0,0.0,0.0,0.0,0.0,0.0,363,2,3,5.0,22,3,3,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,5.0,0,0.0,0.0,0.0,0.0,0.0,363,3,3,5.0,22,3,3,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,45.0,0,288.0,0.0,932.0,4.0,0.0,364,1,2,6.0,81,2,1,4,1224.0,0.0,0.0,1.0,0.0,0.0,1.0
0,37.0,0,731.0,0.0,517.0,50.0,0.0,364,2,2,7.0,160,2,108,113,1298.0,0.0,0.0,1.0,0.0,0.0,1.0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,366,1,1,7.0,52,3,1,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,55.0,0,0.0,538.0,0.0,6.0,5288.0,367,1,1,4.0,11,3,1,7,5832.0,0.0,1.0,0.0,1.0,0.0,0.0
0,18.0,0,0.0,251.0,0.0,0.0,553.0,374,1,2,6.0,86,2,1,3,804.0,1.0,0.0,0.0,0.0,0.0,1.0
0,36.0,0,6.0,0.0,0.0,783.0,0.0,374,2,2,7.0,160,2,108,113,789.0,1.0,0.0,0.0,0.0,0.0,1.0
0,59.0,0,1678.0,0.0,0.0,0.0,0.0,386,1,1,4.0,12,3,1,11,1678.0,0.0,0.0,1.0,0.0,0.0,1.0
1,61.0,0,0.0,0.0,0.0,0.0,0.0,390,1,1,7.0,67,2,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,46.0,0,4908.0,1.0,3.0,1.0,14.0,393,1,1,7.0,58,3,1,6,4927.0,1.0,0.0,0.0,1.0,0.0,0.0
0,29.0,0,87.0,1192.0,67.0,0.0,3.0,394,1,1,6.0,87,2,1,6,1349.0,0.0,0.0,1.0,0.0,0.0,1.0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,399,1,1,7.0,68,2,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,20.0,0,0.0,0.0,0.0,0.0,0.0,400,1,1,3.0,10,2,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,28.0,0,4.0,0.0,2219.0,0.0,0.0,404,1,1,6.0,88,2,1,9,2223.0,0.0,0.0,1.0,0.0,0.0,1.0
0,26.0,0,708.0,183.0,10.0,0.0,0.0,406,1,1,6.0,70,3,1,10,901.0,1.0,0.0,0.0,0.0,0.0,1.0
0,32.0,0,642.0,0.0,759.0,332.0,1444.0,414,1,1,6.0,93,2,1,10,3177.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,658.0,0.0,0.0,0.0,5.0,416,1,1,5.0,23,3,1,2,663.0,1.0,0.0,0.0,0.0,0.0,1.0
0,50.0,0,1.0,0.0,0.0,736.0,0.0,418,1,1,6.0,94,2,1,3,737.0,1.0,0.0,0.0,0.0,0.0,1.0
0,47.0,0,239.0,75.0,487.0,7.0,0.0,419,1,3,7.0,70,2,3,10,808.0,1.0,0.0,0.0,0.0,0.0,1.0
1,15.0,0,0.0,0.0,0.0,0.0,0.0,419,2,3,7.0,70,2,3,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,35.0,0,0.0,0.0,0.0,0.0,0.0,419,3,3,7.0,70,2,3,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,49.0,0,189.0,0.0,0.0,882.0,0.0,420,1,1,6.0,95,2,1,10,1071.0,1.0,0.0,0.0,0.0,0.0,1.0
0,32.0,0,0.0,2116.0,6252.0,0.0,81.0,421,1,1,3.0,12,2,1,11,8449.0,0.0,1.0,0.0,1.0,0.0,0.0
0,63.0,0,4.0,6.0,0.0,0.0,835.0,422,1,1,7.0,61,3,1,9,845.0,1.0,0.0,0.0,0.0,0.0,1.0
0,54.0,0,129.0,0.0,441.0,1028.0,0.0,424,1,1,6.0,73,3,1,12,1598.0,0.0,0.0,1.0,0.0,0.0,1.0
0,21.0,0,128.0,0.0,20.0,628.0,0.0,426,1,1,6.0,74,3,1,5,776.0,1.0,0.0,0.0,0.0,0.0,1.0
0,38.0,0,1030.0,1347.0,197.0,3.0,0.0,440,1,1,4.0,14,2,1,6,2577.0,0.0,0.0,1.0,0.0,0.0,1.0
0,50.0,0,0.0,0.0,0.0,0.0,0.0,443,1,1,5.0,24,3,1,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,32.0,0,1.0,0.0,858.0,0.0,689.0,450,1,1,6.0,82,3,1,6,1548.0,1.0,0.0,0.0,0.0,1.0,0.0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,451,1,1,3.0,17,3,1,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,30.0,0,0.0,870.0,67.0,1.0,461.0,455,1,1,4.0,16,2,1,3,1399.0,0.0,1.0,0.0,0.0,0.0,1.0
1,28.0,0,0.0,0.0,0.0,0.0,0.0,464,1,1,7.0,68,3,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,22.0,0,0.0,0.0,0.0,0.0,0.0,467,1,4,4.0,17,2,4,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,467,2,4,4.0,17,2,4,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,37.0,0,0.0,0.0,0.0,0.0,0.0,467,3,4,4.0,17,2,4,12,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,59.0,0,53.0,0.0,2736.0,0.0,0.0,467,4,4,4.0,17,2,4,12,2789.0,0.0,0.0,1.0,0.0,0.0,1.0
0,31.0,0,0.0,2522.0,0.0,0.0,2756.0,469,1,1,3.0,18,3,1,5,5278.0,0.0,1.0,0.0,0.0,0.0,1.0
0,25.0,0,246.0,0.0,541.0,0.0,16.0,473,1,1,6.0,102,2,1,2,803.0,1.0,0.0,0.0,0.0,0.0,1.0
0,38.0,0,8.0,147.0,0.0,7668.0,46.0,478,1,2,3.0,14,2,2,6,7869.0,0.0,1.0,0.0,0.0,0.0,1.0
1,37.0,0,0.0,0.0,0.0,0.0,0.0,478,2,2,3.0,14,2,2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,44.0,0,0.0,0.0,0.0,0.0,0.0,479,1,1,2.0,16,3,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,28.0,0,0.0,0.0,0.0,0.0,0.0,483,1,2,4.0,18,2,2,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,45.0,0,0.0,0.0,0.0,0.0,0.0,483,2,2,4.0,18,2,2,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,53.0,0,0.0,0.0,0.0,0.0,0.0,484,1,1,6.0,104,2,1,9,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,21.0,0,0.0,0.0,687.0,0.0,21.0,486,1,1,7.0,75,2,1,9,708.0,1.0,0.0,0.0,1.0,0.0,0.0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,489,1,2,5.0,31,2,1,18,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,489,2,2,6.0,105,2,1,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,37.0,0,0.0,0.0,1022.0,15.0,0.0,491,1,1,6.0,106,2,1,6,1037.0,1.0,0.0,0.0,0.0,1.0,0.0
0,34.0,0,648.0,0.0,371.0,38.0,0.0,492,1,1,4.0,17,3,1,12,1057.0,0.0,0.0,1.0,0.0,0.0,1.0
1,46.0,0,0.0,0.0,0.0,0.0,0.0,493,1,1,7.0,72,3,1,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,494,1,2,3.0,15,2,2,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,19.0,0,1.0,1378.0,63.0,163.0,659.0,494,2,2,3.0,15,2,2,8,2264.0,0.0,1.0,0.0,0.0,0.0,1.0
1,4.0,0,0.0,0.0,0.0,0.0,0.0,495,1,6,7.0,73,3,6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,495,2,6,7.0,73,3,6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,12.0,0,0.0,0.0,0.0,0.0,0.0,495,3,6,7.0,73,3,6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,7.0,0,0.0,0.0,0.0,0.0,0.0,495,4,6,7.0,73,3,6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,34.0,0,1729.0,17.0,0.0,0.0,1298.0,495,5,6,7.0,73,3,6,12,3044.0,1.0,0.0,0.0,0.0,0.0,1.0
0,10.0,0,0.0,0.0,0.0,0.0,0.0,495,6,6,7.0,73,3,6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,496,1,2,7.0,77,2,2,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,14.0,0,0.0,0.0,0.0,0.0,0.0,496,2,2,7.0,77,2,2,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,27.0,0,0.0,0.0,0.0,0.0,0.0,497,1,1,6.0,107,2,1,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,21.0,0,15.0,345.0,18.0,486.0,0.0,505,1,1,6.0,108,2,1,7,864.0,1.0,0.0,0.0,0.0,0.0,1.0
0,37.0,0,4105.0,2081.0,1.0,118.0,446.0,508,1,1,4.0,20,2,1,3,6751.0,0.0,1.0,0.0,1.0,0.0,0.0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,509,1,1,7.0,160,2,108,113,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,17.0,0,441.0,0.0,131.0,315.0,5.0,511,1,1,7.0,76,3,1,7,892.0,1.0,0.0,0.0,0.0,0.0,1.0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,514,1,1,7.0,79,2,1,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,35.0,0,0.0,6442.0,672.0,238.0,60.0,524,1,1,,0,3,1,7,7412.0,0.0,1.0,0.0,0.0,0.0,1.0
1,34.0,0,0.0,0.0,0.0,0.0,0.0,526,1,1,7.0,80,2,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,17.0,0,760.0,752.0,0.0,16.0,2471.0,530,1,3,2.0,21,3,3,6,3999.0,0.0,1.0,0.0,0.0,0.0,1.0
0,39.0,0,0.0,547.0,0.0,1121.0,4641.0,530,2,3,2.0,21,3,3,6,6309.0,0.0,1.0,0.0,1.0,0.0,0.0
1,56.0,0,0.0,0.0,0.0,0.0,0.0,530,3,3,2.0,21,3,3,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,35.0,0,3424.0,20.0,0.0,442.0,1130.0,532,1,2,2.0,22,3,2,8,5016.0,0.0,1.0,0.0,1.0,0.0,0.0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,532,2,2,2.0,22,3,2,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,29.0,0,0.0,0.0,288.0,395.0,0.0,535,1,1,5.0,34,3,1,14,683.0,1.0,0.0,0.0,0.0,1.0,0.0
0,15.0,0,4922.0,0.0,2427.0,0.0,0.0,536,1,2,6.0,94,3,1,3,7349.0,0.0,0.0,1.0,0.0,0.0,1.0
0,37.0,0,1063.0,133.0,99.0,2.0,0.0,536,2,2,5.0,35,3,1,4,1297.0,0.0,0.0,1.0,0.0,0.0,1.0
1,36.0,0,0.0,0.0,0.0,0.0,0.0,541,1,1,2.0,23,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,36.0,0,0.0,0.0,0.0,0.0,0.0,543,1,1,7.0,85,2,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,4.0,9352.0,0.0,10.0,46.0,544,1,1,3.0,20,3,1,3,9412.0,0.0,1.0,0.0,0.0,0.0,1.0
0,61.0,0,2221.0,0.0,0.0,1.0,0.0,554,1,1,6.0,112,2,1,4,2222.0,0.0,0.0,1.0,0.0,0.0,1.0
1,45.0,0,0.0,0.0,0.0,0.0,0.0,557,1,2,6.0,113,2,2,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,557,2,2,6.0,113,2,2,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,65.0,0,0.0,804.0,0.0,0.0,0.0,558,1,1,6.0,101,3,1,8,804.0,1.0,0.0,0.0,0.0,0.0,1.0
0,27.0,0,286.0,0.0,1023.0,0.0,0.0,562,1,2,6.0,104,3,2,9,1309.0,0.0,0.0,1.0,0.0,0.0,1.0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,562,2,2,6.0,104,3,2,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,32.0,0,2543.0,1.0,55.0,0.0,0.0,574,1,1,7.0,160,2,108,113,2599.0,0.0,0.0,1.0,0.0,0.0,1.0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,578,1,2,7.0,84,3,2,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,44.0,0,0.0,0.0,0.0,0.0,0.0,578,2,2,7.0,84,3,2,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,584,1,2,7.0,88,2,1,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,16.0,0,0.0,379.0,0.0,2488.0,1.0,584,2,2,6.0,119,2,1,7,2868.0,1.0,0.0,0.0,0.0,0.0,1.0
0,41.0,0,0.0,1032.0,0.0,0.0,32.0,592,1,1,6.0,122,2,1,4,1064.0,1.0,0.0,0.0,0.0,0.0,1.0
1,40.0,0,0.0,0.0,0.0,0.0,0.0,595,1,1,7.0,88,3,1,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,16.0,0,0.0,492.0,0.0,0.0,0.0,601,1,1,7.0,92,2,1,10,492.0,1.0,0.0,0.0,0.0,0.0,1.0
0,17.0,0,0.0,24.0,673.0,0.0,0.0,604,1,1,6.0,127,2,1,4,697.0,1.0,0.0,0.0,0.0,0.0,1.0
0,40.0,0,5.0,0.0,3.0,447.0,424.0,605,1,1,6.0,110,3,1,8,879.0,1.0,0.0,0.0,0.0,0.0,1.0
1,37.0,0,0.0,0.0,0.0,0.0,0.0,606,1,1,7.0,93,2,1,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,53.0,0,0.0,0.0,0.0,0.0,0.0,613,1,2,2.0,26,2,2,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,42.0,0,0.0,0.0,0.0,0.0,0.0,613,2,2,2.0,26,2,2,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,31.0,0,0.0,428.0,0.0,1154.0,1025.0,616,1,1,5.0,40,3,1,10,2607.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,1644.0,430.0,158.0,0.0,0.0,617,1,1,6.0,130,2,1,5,2232.0,0.0,0.0,1.0,0.0,0.0,1.0
0,51.0,1,755.0,6.0,284.0,102.0,0.0,620,1,3,6.0,132,2,3,7,1147.0,0.0,0.0,1.0,0.0,0.0,1.0
0,20.0,0,0.0,0.0,1281.0,8.0,0.0,620,2,3,6.0,132,2,3,7,1289.0,0.0,0.0,1.0,0.0,0.0,1.0
0,19.0,0,0.0,0.0,1435.0,15.0,0.0,620,3,3,6.0,132,2,3,7,1450.0,0.0,0.0,1.0,1.0,0.0,0.0
0,22.0,0,499.0,46.0,174.0,61.0,7.0,621,1,1,5.0,41,3,1,13,787.0,1.0,0.0,0.0,0.0,0.0,1.0
0,41.0,0,0.0,1528.0,11.0,10243.0,17.0,622,1,1,2.0,27,2,1,5,11799.0,0.0,1.0,0.0,1.0,0.0,0.0
0,28.0,0,0.0,1048.0,1469.0,0.0,22.0,624,1,1,5.0,42,3,1,4,2539.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,625,1,3,6.0,111,3,3,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,42.0,0,0.0,0.0,0.0,0.0,0.0,625,2,3,6.0,111,3,3,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,20.0,0,0.0,0.0,0.0,0.0,0.0,625,3,3,6.0,111,3,3,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,626,1,3,2.0,24,3,2,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,22.0,0,0.0,0.0,0.0,0.0,0.0,626,2,3,2.0,24,3,2,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,25.0,1,30.0,5718.0,0.0,0.0,1385.0,626,3,3,4.0,21,3,1,6,7133.0,0.0,1.0,0.0,0.0,0.0,1.0
0,45.0,0,0.0,0.0,1057.0,0.0,0.0,627,1,1,4.0,22,3,1,8,1057.0,0.0,0.0,1.0,0.0,0.0,1.0
0,19.0,0,0.0,77.0,0.0,532.0,256.0,632,1,3,6.0,134,2,1,6,865.0,1.0,0.0,0.0,0.0,0.0,1.0
0,16.0,0,72.0,4.0,1456.0,0.0,0.0,632,2,3,5.0,37,2,1,7,1532.0,1.0,0.0,0.0,0.0,1.0,0.0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,632,3,3,7.0,97,2,1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,640,1,2,4.0,26,2,2,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,27.0,0,0.0,0.0,0.0,0.0,0.0,640,2,2,4.0,26,2,2,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,36.0,0,748.0,0.0,222.0,0.0,0.0,648,1,2,4.0,27,2,2,5,970.0,0.0,0.0,1.0,1.0,0.0,0.0
0,21.0,0,1045.0,90.0,1110.0,333.0,0.0,648,2,2,4.0,27,2,2,5,2578.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.0,0,0.0,0.0,0.0,0.0,0.0,649,1,1,7.0,99,2,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,651,1,1,4.0,28,2,1,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,3.0,0,0.0,0.0,0.0,0.0,0.0,652,1,5,7.0,96,3,4,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,7.0,0,0.0,0.0,0.0,0.0,0.0,652,2,5,7.0,96,3,4,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,652,3,5,7.0,96,3,4,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,32.0,0,632.0,0.0,0.0,2.0,0.0,652,4,5,6.0,116,3,1,3,634.0,1.0,0.0,0.0,0.0,0.0,1.0
0,5.0,0,0.0,0.0,0.0,0.0,0.0,652,5,5,7.0,96,3,4,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,79.0,0,0.0,0.0,881.0,7.0,0.0,654,1,1,7.0,100,2,1,4,888.0,1.0,0.0,0.0,0.0,0.0,1.0
0,19.0,0,0.0,0.0,691.0,0.0,57.0,662,1,1,6.0,139,2,1,7,748.0,1.0,0.0,0.0,0.0,0.0,1.0
1,30.0,0,0.0,0.0,0.0,0.0,0.0,666,1,2,7.0,100,3,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,13.0,0,1.0,875.0,0.0,0.0,0.0,666,2,2,6.0,119,3,1,7,876.0,1.0,0.0,0.0,0.0,0.0,1.0
0,53.0,0,596.0,0.0,1608.0,505.0,0.0,667,1,1,4.0,29,2,1,7,2709.0,0.0,0.0,1.0,0.0,0.0,1.0
0,40.0,0,710.0,379.0,264.0,0.0,5.0,670,1,2,5.0,40,2,2,10,1358.0,0.0,0.0,1.0,0.0,0.0,1.0
0,32.0,0,1279.0,0.0,20.0,0.0,0.0,670,2,2,5.0,40,2,2,10,1299.0,0.0,0.0,1.0,0.0,0.0,1.0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,673,1,1,7.0,104,2,1,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,63.0,0,13.0,1415.0,0.0,170.0,21.0,675,1,1,5.0,47,3,1,6,1619.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,0.0,0.0,54.0,0.0,0.0,676,1,1,6.0,120,3,1,2,54.0,0.0,0.0,1.0,0.0,0.0,1.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,681,1,1,7.0,106,2,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,14.0,0,9.0,0.0,1790.0,8.0,31.0,692,1,1,6.0,124,3,1,7,1838.0,1.0,0.0,0.0,0.0,0.0,1.0
1,41.0,0,0.0,0.0,0.0,0.0,0.0,694,1,1,7.0,105,3,1,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,40.0,0,0.0,0.0,0.0,0.0,0.0,695,1,1,7.0,106,3,1,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,58.0,0,0.0,0.0,46.0,755.0,0.0,698,1,1,6.0,125,3,1,7,801.0,1.0,0.0,0.0,0.0,0.0,1.0
0,22.0,0,0.0,65.0,221.0,5.0,304.0,700,1,1,6.0,148,2,1,7,595.0,1.0,0.0,0.0,0.0,0.0,1.0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,706,1,1,7.0,108,2,1,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,708,1,2,2.0,29,2,2,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,708,2,2,2.0,29,2,2,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,15.0,0,1344.0,0.0,1020.0,0.0,1.0,711,1,1,6.0,128,3,1,7,2365.0,0.0,0.0,1.0,0.0,0.0,1.0
0,42.0,0,466.0,0.0,583.0,0.0,0.0,716,1,1,5.0,51,3,1,12,1049.0,0.0,0.0,1.0,0.0,0.0,1.0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,717,1,7,2.0,31,2,7,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19.0,0,0.0,1502.0,1.0,874.0,437.0,717,2,7,2.0,31,2,7,18,2814.0,0.0,1.0,0.0,1.0,0.0,0.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,717,3,7,2.0,31,2,7,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,717,4,7,2.0,31,2,7,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,15.0,0,0.0,437.0,0.0,2.0,4679.0,717,5,7,2.0,31,2,7,18,5118.0,0.0,1.0,0.0,0.0,0.0,1.0
0,38.0,0,1.0,2352.0,1604.0,66.0,2583.0,717,6,7,2.0,31,2,7,18,6606.0,0.0,1.0,0.0,0.0,0.0,1.0
1,49.0,0,0.0,0.0,0.0,0.0,0.0,717,7,7,2.0,31,2,7,18,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,20.0,0,0.0,0.0,0.0,0.0,0.0,720,1,3,6.0,129,3,1,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,26.0,0,0.0,0.0,0.0,0.0,0.0,720,2,3,5.0,52,3,1,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,19.0,0,1661.0,0.0,350.0,336.0,231.0,720,3,3,4.0,26,3,1,9,2578.0,0.0,0.0,1.0,0.0,0.0,1.0
0,46.0,0,17.0,43.0,659.0,40.0,0.0,721,1,1,6.0,130,3,1,5,759.0,1.0,0.0,0.0,0.0,0.0,1.0
0,21.0,0,559.0,725.0,3.0,0.0,0.0,722,1,1,6.0,151,2,1,2,1287.0,0.0,0.0,1.0,0.0,0.0,1.0
0,29.0,0,0.0,0.0,33.0,539.0,0.0,723,1,1,6.0,131,3,1,8,572.0,1.0,0.0,0.0,1.0,0.0,0.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,725,1,1,7.0,110,2,1,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,44.0,0,14.0,0.0,1817.0,2.0,171.0,730,1,1,6.0,135,3,1,3,2004.0,1.0,0.0,0.0,0.0,0.0,1.0
0,19.0,0,720.0,0.0,7.0,0.0,32.0,731,1,2,6.0,136,3,2,9,759.0,1.0,0.0,0.0,0.0,0.0,1.0
0,29.0,0,60.0,480.0,5.0,0.0,276.0,731,2,2,6.0,136,3,2,9,821.0,1.0,0.0,0.0,0.0,0.0,1.0
0,25.0,0,266.0,98.0,748.0,169.0,6.0,735,1,1,6.0,155,2,1,6,1287.0,0.0,0.0,1.0,0.0,0.0,1.0
0,41.0,0,0.0,885.0,0.0,0.0,0.0,739,1,1,7.0,160,2,108,113,885.0,1.0,0.0,0.0,0.0,0.0,1.0
0,19.0,0,0.0,163.0,1487.0,1.0,223.0,741,1,1,6.0,137,3,1,5,1874.0,1.0,0.0,0.0,1.0,0.0,0.0
0,33.0,0,4.0,153.0,892.0,0.0,0.0,742,1,2,5.0,54,3,1,7,1049.0,0.0,0.0,1.0,0.0,0.0,1.0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,742,2,2,6.0,138,3,1,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,44.0,0,0.0,0.0,0.0,0.0,0.0,744,1,1,2.0,26,3,1,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,21.0,0,0.0,0.0,0.0,787.0,1.0,745,1,1,5.0,45,2,1,10,788.0,1.0,0.0,0.0,0.0,0.0,1.0
0,32.0,0,530.0,0.0,1195.0,11.0,788.0,747,1,1,6.0,158,2,1,4,2524.0,0.0,0.0,1.0,0.0,0.0,1.0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,748,1,2,6.0,139,3,2,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,32.0,0,1705.0,0.0,175.0,434.0,172.0,748,2,2,6.0,139,3,2,7,2486.0,0.0,0.0,1.0,0.0,0.0,1.0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,749,1,1,6.0,159,2,1,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,751,1,1,6.0,141,3,1,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,752,1,1,7.0,113,3,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,31.0,0,0.0,1029.0,1247.0,0.0,52.0,755,1,1,4.0,32,2,1,6,2328.0,0.0,1.0,0.0,1.0,0.0,0.0
0,22.0,0,3.0,2490.0,0.0,1197.0,144.0,758,1,3,3.0,29,3,2,7,3834.0,0.0,1.0,0.0,0.0,0.0,1.0
